CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,DATE,DATETIME,HOUR,VALUE,HOUR2D,VALIDATION
8,Barcelona,19,Barcelona,58,12,2025,8,22,2025-08-22,2025-08-22T23:00:00Z,23,6,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,22,2025-08-22,2025-08-22T00:00:00Z,24,8,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T01:00:00Z,1,7,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T02:00:00Z,2,6,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T03:00:00Z,3,5,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T04:00:00Z,4,3,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T05:00:00Z,5,3,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T06:00:00Z,6,2,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T08:00:00Z,8,2,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T09:00:00Z,9,2,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T10:00:00Z,10,3,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T11:00:00Z,11,4,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T12:00:00Z,12,3,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T13:00:00Z,13,6,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T14:00:00Z,14,8,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T15:00:00Z,15,7,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T16:00:00Z,16,6,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T17:00:00Z,17,4,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T18:00:00Z,18,5,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T19:00:00Z,19,6,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T20:00:00Z,20,5,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T21:00:00Z,21,6,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T22:00:00Z,22,3,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T23:00:00Z,23,17,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,23,2025-08-23,2025-08-23T00:00:00Z,24,31,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T01:00:00Z,1,8,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T02:00:00Z,2,3,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T03:00:00Z,3,8,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T04:00:00Z,4,7,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T05:00:00Z,5,3,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T06:00:00Z,6,2,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T07:00:00Z,7,2,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T08:00:00Z,8,2,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T09:00:00Z,9,3,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T10:00:00Z,10,3,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T11:00:00Z,11,7,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T12:00:00Z,12,19,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T13:00:00Z,13,10,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T14:00:00Z,14,8,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T15:00:00Z,15,5,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T16:00:00Z,16,9,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T17:00:00Z,17,15,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T18:00:00Z,18,9,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T19:00:00Z,19,7,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T20:00:00Z,20,4,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T21:00:00Z,21,5,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T22:00:00Z,22,4,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T23:00:00Z,23,8,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,24,2025-08-24,2025-08-24T00:00:00Z,24,23,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T01:00:00Z,1,7,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T02:00:00Z,2,3,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T03:00:00Z,3,2,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T04:00:00Z,4,2,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T05:00:00Z,5,4,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T07:00:00Z,7,11,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T08:00:00Z,8,3,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T09:00:00Z,9,2,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T10:00:00Z,10,1,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T11:00:00Z,11,2,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T12:00:00Z,12,6,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T13:00:00Z,13,6,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T14:00:00Z,14,8,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T15:00:00Z,15,11,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T16:00:00Z,16,4,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T17:00:00Z,17,17,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T18:00:00Z,18,15,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T19:00:00Z,19,8,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T20:00:00Z,20,7,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T21:00:00Z,21,6,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T22:00:00Z,22,4,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T23:00:00Z,23,2,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,25,2025-08-25,2025-08-25T00:00:00Z,24,3,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T01:00:00Z,1,2,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T09:00:00Z,9,3,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T10:00:00Z,10,68,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T11:00:00Z,11,20,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T12:00:00Z,12,13,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T13:00:00Z,13,10,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T14:00:00Z,14,9,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T15:00:00Z,15,9,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T16:00:00Z,16,6,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T17:00:00Z,17,7,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T18:00:00Z,18,8,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T19:00:00Z,19,13,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T20:00:00Z,20,23,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T21:00:00Z,21,15,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T22:00:00Z,22,3,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T23:00:00Z,23,4,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,26,2025-08-26,2025-08-26T00:00:00Z,24,4,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T01:00:00Z,1,5,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T03:00:00Z,3,6,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T04:00:00Z,4,8,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T05:00:00Z,5,5,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T06:00:00Z,6,3,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T07:00:00Z,7,4,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T08:00:00Z,8,5,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T09:00:00Z,9,6,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T10:00:00Z,10,8,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T11:00:00Z,11,8,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T12:00:00Z,12,15,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T13:00:00Z,13,8,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T14:00:00Z,14,5,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T15:00:00Z,15,5,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T16:00:00Z,16,6,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T17:00:00Z,17,5,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T18:00:00Z,18,5,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T19:00:00Z,19,4,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T20:00:00Z,20,2,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T21:00:00Z,21,2,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T22:00:00Z,22,5,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T23:00:00Z,23,7,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,27,2025-08-27,2025-08-27T00:00:00Z,24,8,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T01:00:00Z,1,6,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T02:00:00Z,2,7,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T03:00:00Z,3,3,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T04:00:00Z,4,3,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T05:00:00Z,5,3,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T06:00:00Z,6,4,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T08:00:00Z,8,4,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T09:00:00Z,9,13,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T10:00:00Z,10,6,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T11:00:00Z,11,8,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T12:00:00Z,12,7,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T13:00:00Z,13,34,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T14:00:00Z,14,14,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T15:00:00Z,15,14,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T16:00:00Z,16,8,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T17:00:00Z,17,7,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T18:00:00Z,18,6,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T19:00:00Z,19,7,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T20:00:00Z,20,11,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T21:00:00Z,21,8,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T22:00:00Z,22,7,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T23:00:00Z,23,12,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,28,2025-08-28,2025-08-28T00:00:00Z,24,12,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T01:00:00Z,1,7,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T02:00:00Z,2,8,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T03:00:00Z,3,8,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T04:00:00Z,4,6,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T05:00:00Z,5,4,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T06:00:00Z,6,3,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T07:00:00Z,7,2,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T08:00:00Z,8,2,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T09:00:00Z,9,2,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T10:00:00Z,10,2,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T11:00:00Z,11,5,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T12:00:00Z,12,6,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T13:00:00Z,13,6,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T14:00:00Z,14,11,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T15:00:00Z,15,6,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T16:00:00Z,16,4,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T17:00:00Z,17,4,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T18:00:00Z,18,4,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T19:00:00Z,19,4,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T20:00:00Z,20,4,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T21:00:00Z,21,6,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T22:00:00Z,22,5,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T23:00:00Z,23,4,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,29,2025-08-29,2025-08-29T00:00:00Z,24,4,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T01:00:00Z,1,5,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T02:00:00Z,2,5,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T03:00:00Z,3,4,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T04:00:00Z,4,4,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T05:00:00Z,5,4,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T06:00:00Z,6,7,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T07:00:00Z,7,3,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T08:00:00Z,8,4,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T09:00:00Z,9,3,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T10:00:00Z,10,4,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T11:00:00Z,11,4,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T12:00:00Z,12,4,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T13:00:00Z,13,3,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T14:00:00Z,14,19,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T15:00:00Z,15,8,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T16:00:00Z,16,5,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T17:00:00Z,17,4,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T18:00:00Z,18,5,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T19:00:00Z,19,5,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T20:00:00Z,20,6,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T21:00:00Z,21,8,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T22:00:00Z,22,4,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T23:00:00Z,23,4,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,30,2025-08-30,2025-08-30T00:00:00Z,24,3,24,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T01:00:00Z,1,3,01,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T02:00:00Z,2,3,02,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T03:00:00Z,3,3,03,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T04:00:00Z,4,3,04,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T05:00:00Z,5,2,05,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T06:00:00Z,6,2,06,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T07:00:00Z,7,2,07,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T09:00:00Z,9,2,09,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T10:00:00Z,10,3,10,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T11:00:00Z,11,4,11,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T12:00:00Z,12,9,12,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T13:00:00Z,13,9,13,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T14:00:00Z,14,6,14,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T15:00:00Z,15,6,15,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T16:00:00Z,16,5,16,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T17:00:00Z,17,6,17,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T18:00:00Z,18,6,18,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T19:00:00Z,19,6,19,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T20:00:00Z,20,8,20,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T21:00:00Z,21,9,21,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T22:00:00Z,22,8,22,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T23:00:00Z,23,10,23,Valid
8,Barcelona,19,Barcelona,58,12,2025,8,31,2025-08-31,2025-08-31T00:00:00Z,24,9,24,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T01:00:00Z,1,81,01,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T02:00:00Z,2,80,02,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T03:00:00Z,3,85,03,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T04:00:00Z,4,87,04,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T05:00:00Z,5,81,05,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T06:00:00Z,6,79,06,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T07:00:00Z,7,79,07,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T08:00:00Z,8,82,08,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T09:00:00Z,9,78,09,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T10:00:00Z,10,80,10,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T11:00:00Z,11,85,11,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T12:00:00Z,12,83,12,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T13:00:00Z,13,83,13,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T14:00:00Z,14,94,14,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T15:00:00Z,15,100,15,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T16:00:00Z,16,96,16,Valid
8,Barcelona,19,Barcelona,58,14,2025,8,1,2025-08-01,2025-08-01T17:00:00Z,17,95,17,Valid
